1.4034950381374196	5.56315368464912	14.245202529033579	11.45750085992309	9.08515834004697	8.327689760593769	7.300547869118768	5.990008752393511	4.680817876849472	3.3947561311458596
3.1519407307529868	9.671024670247753	22.76640866564869	16.48934192170522	10.045498908452636	7.557501120533756	6.291175686508562	5.39002796834307	4.6687279229770615	3.9533056085624283
5.627914384221374	15.222513525736051	36.2428727429891	28.48096068130144	14.298313821536436	8.142498009961233	5.944821551872546	5.457052730333828	5.585179883631268	5.737895183400193
3.851642688562513	10.575519370956933	29.054620660696283	36.49925629426609	24.714808598144266	12.192738360681172	6.838791865873961	5.082583697131119	4.876413148602054	5.125282409297324
2.2846066589027174	6.060479464778346	17.4980415840186	25.1085955840173	37.29598375269807	25.99533522311549	13.887515173339988	8.76293438990032	6.614643023690233	5.917924585695215
1.636271948568787	4.1677553852323905	12.844285720018394	14.926034553182477	26.182585651295298	38.20402773279603	25.58387821190734	14.77836865950356	9.754014608585567	7.294887831989051
1.3303272549238276	3.727269082987333	11.845178012513339	11.817156155031192	17.298106978597716	27.07813522870547	34.17901973633167	22.26413444834862	13.213019822276632	8.574429390482969
1.20005823292633	3.9458307937722745	12.56580192952632	11.778090508635358	14.708410412048082	19.700710734698085	24.434241184833922	27.610393740463593	17.796833832526072	10.23396333065531
1.1384989880125906	4.35812666202696	13.783631803766994	12.906677781167817	14.307992197080106	17.028067884371016	18.41707175519165	19.9146182556403	21.075354338677386	12.923774279578055
1.0806917462352477	4.7437254308926775	14.920983414350108	14.214647341224294	14.913640695079788	16.225587694777367	15.910471018866682	15.008654621419394	14.926798532702088	14.780057350506485
