11.68091196053441	18.81684274604291	18.7879660973891	18.2893903392646	19.916085493985648	23.733172498894156	28.75268401022302	34.14560156348044	39.207290328115036	42.95558010921573	45.42252844052878	47.0401693605634	46.61215394108224	44.13648617716807	41.362476284867704	38.46915751925346	35.13627025479401	31.58718989636616	28.24465507825316	25.435874968378947	22.806231862239294	20.208940322190475	17.88551864783214	15.883374014163678	14.136355152520906	12.54418877233423	11.04125510397646	9.60222658197943	8.269150305382393	7.0918986201523735	6.104020142092471	5.239120441297818	4.450876350373331	3.7623588925775375	3.159509734440888	2.6248193789406686	2.174937650506638	1.8108247225477367	1.5185048160657462	1.2668526472383568	1.0445491313703887	0.8640992852863376	0.7182523099783138	0.5953857204102619	0.4898054011462448	0.3974966990969722	0.31810519681464455	0.2585683728022051	0.21102266909912598	0.14225868344824025
9.578132405559721	15.170711251158227	18.3461220173963	19.325793692841756	20.76789405163853	23.836979624799504	28.21070221386875	33.11023797304945	37.789629897596214	41.635414764331216	44.284647583312605	45.65268018880556	45.59465689052181	44.03477485948686	41.48185165123784	38.55721570001994	35.41145578922216	32.10365110123652	28.85802268459469	25.882800553335393	23.191310609450507	20.67967579142779	18.353665353820336	16.282694120403505	14.459010133107652	12.817994935550239	11.298269781376188	9.871488892301905	8.548138064271935	7.35820667162575	6.319821710015686	5.418872282402633	4.622707898836847	3.915426827484528	3.294751225606629	2.7543074224040107	2.2912601985812726	1.9062192316050264	1.5904088751304197	1.3272299130741108	1.102626243245029	0.9126586012259612	0.7560295052406273	0.6261098765960524	0.5157855820177453	0.4209321730588527	0.3398523031344227	0.27142868520334607	0.2107534890395601	0.14777978368732336
8.364873168395377	12.670781382110249	16.676306040481215	19.3935888492096	21.314907910948342	23.754990542665	27.25923218820361	31.47901936763941	35.77196393888516	39.54686572344978	42.371075546772616	44.0067897753729	44.381011767578855	43.50990213234526	41.558958685905374	38.91048033597436	35.94263731214184	32.83799052067177	29.711147132150348	26.71087193420452	23.941382132759035	21.4080751036158	19.075318372178373	16.944581542412813	15.033827690609563	13.32335817779946	11.76750190105797	10.32922639705107	8.997536420255903	7.781978402999466	6.697074193577359	5.745226676171777	4.912280226155913	4.1784314852681925	3.5315975806556397	2.9669743157468513	2.479975699796923	2.066746425943391	1.7220729794686402	1.4361243040270975	1.1965328257109533	0.9938519795848738	0.8232711087359721	0.6810255578676758	0.561701987873191	0.4599930009032542	0.37246352821538964	0.29670803991951733	0.23002647901230674	0.16864237731063605
7.516070858417474	10.992777630307566	14.82816197866533	18.295743900724986	21.000218205353548	23.383527294608598	26.21887732953998	29.746925982372808	33.61765249107639	37.293355829734914	40.30252013824292	42.325741692120815	43.21027312412231	42.943813759250006	41.61945096082434	39.44904245216063	36.74934827615802	33.808978750424714	30.796077565033627	27.824537052780105	25.002058551060333	22.394208455969203	20.004991151082088	17.81545050890147	15.82277684989484	14.027203020207722	12.407359078296953	10.928839416875533	9.567958316922386	8.318531988937504	7.186902647910604	6.179716743065153	5.294394097005902	4.518304520884133	3.836190932034555	3.238036457680993	2.7183198999077005	2.2725835046564375	1.8954937973913788	1.580229389030321	1.317309067251239	1.096603753001351	0.9103150339280117	0.7534438057527064	0.6217892300581014	0.5105261939625266	0.4153136163418526	0.33296334769626473	0.2610634083618707	0.19726862810409962
6.786213251018432	9.691878815375148	13.146570288294502	16.733004903963558	19.955654949335795	22.669963886185073	25.275966771564796	28.272191751932745	31.714437440211707	35.24416305418464	38.395265875200934	40.7857095960139	42.17982684916251	42.490347038355914	41.75345394307486	40.10358766191894	37.766738236228136	35.022699063622326	32.108394417876234	29.172693950345543	26.31762998342697	23.626660350703837	21.143858983487462	18.869787770808788	16.791168746076185	14.902236858175185	13.195864466683044	11.649885855959228	10.237925578991977	8.942628615781338	7.760431799400207	6.69541063964348	5.750155757408143	4.919546154054382	4.191310838063679	3.552614410248439	2.9945904833726575	2.5120574910026807	2.099775197320675	1.7516979096006764	1.4603194378529607	1.2166553971319833	1.011838508553232	0.8389709363987563	0.6932408216030104	0.570370687206623	0.4660594337463896	0.3764515286210951	0.29870948243382156	0.2306494286865482
6.1338878427296155	8.624068971616767	11.701633871530563	15.15093490983849	18.58535681495145	21.66152421918265	24.38496345257962	27.126734130050835	30.202683149490817	33.53417346189299	36.75031931751526	39.44037225193355	41.296203577770754	42.15092180090622	41.9718531826098	40.836129727183426	38.90753837323436	36.41868386770733	33.622410078870985	30.720824449557373	27.841644791414964	25.073981830011107	22.48354165680841	20.099305041696994	17.918101361302885	15.927805866860712	14.121108767788925	12.486089787915057	11.00185473639321	9.645992976734165	8.405932255159628	7.279795109652332	6.270357014497042	5.3773647283726405	4.593380308634757	3.9064190361883524	3.305045164714032	2.781891845077306	2.3313782658459696	1.9478132213534227	1.6245535124162191	1.3538523752838163	1.1270859705079457	0.9361796982757493	0.7749909122810485	0.6388972758845861	0.5238358720335967	0.425742085693684	0.34121460898873446	0.2677370318626203
5.560071706417177	7.735665412753777	10.485513585229235	13.714925449328316	17.16471360770448	20.48597249460464	23.461793112177574	26.209704642511635	29.06174740442968	32.18109572290933	35.381470072778484	38.28546308609164	40.534604069905356	41.887654710319026	42.23924465548265	41.606326986103554	40.10292276319582	37.916521814021046	35.28163192158871	32.429532180284184	29.531145111993567	26.694772066341688	23.99704891479577	21.48875142464056	19.186810808923745	17.083355446899873	15.167095175737272	13.42865054741576	11.854347356548454	10.42284347188348	9.115585974170322	7.923781405956345	6.847085664491875	5.8869631419544515	5.040174018272631	4.2976257585802795	3.647442573627583	3.0800166417335495	2.588368828781586	2.1667759298068816	1.8090219633511353	1.5081211602249704	1.2561245448738503	1.0446355411037151	0.8663452804978768	0.7156732536462252	0.5883737185641935	0.4804033603959439	0.3880073962302175	0.3081685978585179
5.062287007034543	6.992168672465983	9.46625298126407	12.461926733735938	15.822617541914457	19.261481660448972	22.48280179415338	25.394061807249088	28.193181565783988	31.146842915386653	34.27442202917106	37.305232725690004	39.87028221455513	41.66646016620877	42.51703997302357	42.37501033582598	41.30407162049856	39.45154523701321	37.02353146140595	34.25385676887819	31.34914502871373	28.45157777474276	25.652669758431564	23.017161188022342	20.58199723972471	18.352396333800897	16.317651999870222	14.466421228630225	12.788911904484788	11.268070875158656	9.883447321494343	8.620263166695132	7.473298707487812	6.443032918517687	5.528724846540028	4.724610583985653	4.020151581932984	3.404583646606022	2.869053633411413	2.4070644998139437	2.012548006596661	1.678954851780964	1.3989172916769843	1.1642268499058266	0.966900550747904	0.8002825547067467	0.6594801444757232	0.5403267810501682	0.4389245170704618	0.35182358858564294
4.632906859388145	6.366016673216329	8.609074153436286	11.382782743232967	14.605470773048197	18.065152052905063	21.468333870228253	24.598556675406094	27.484771495897498	30.364238174549435	33.40384228833182	36.48736384153147	39.28912985736952	41.467299702721135	42.77938463824779	43.1129911751058	42.477775546269115	40.98055003141578	38.79764272608751	36.15038350935593	33.26362560755501	30.3156858131562	27.423162667847034	24.663634971914064	22.089735504127198	19.72323037408217	17.560541752778523	15.589088109736844	13.799193017760352	12.177705218119605	10.705624234401935	9.364443727965313	8.14369262836145	7.0409282318313835	6.0559771431643625	5.185795338629944	4.422114653821402	3.754343993335179	3.1720934112290444	2.6674886301384393	2.23413814191273	1.865735748719397	1.5553087238096248	1.2949790211661152	1.0765423064820485	0.8924722081514214	0.736989047355841	0.6055005073234623	0.4939841802537064	0.3987101535390929
4.262498768547493	5.834758905023772	7.883311518187681	10.455065784808871	13.521220756353156	16.937830233676323	20.45021986740118	23.79049245413565	26.847705835879612	29.75491446022383	32.733821337253175	35.82088523480635	38.78518349243994	41.28097907583117	43.011709290767726	43.800707247128	43.6004766961544	42.47399497972033	40.56653640737768	38.08053092101489	35.243865706549684	32.26286138993775	29.285815070667713	26.408299458997696	23.695707559246337	21.185532940424288	18.886072895951862	16.787282356933588	14.878224898162316	13.147419985561092	11.578700819548303	10.152475795722598	8.85381388181018	7.676267235358175	6.618494216113674	5.679034918937393	4.852035990025623	4.128126153204308	3.496177015762704	2.9467953741606783	2.4727293938647863	2.0676520654396873	1.724852813437198	1.43674356855905	1.1951626186962	0.9920297545872236	0.8206758554106403	0.6758245986823231	0.5531851762002287	0.4488400051905712
